"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"207;""Evan Ndicka"";""Eintracht Frankfurt"";30;2694;1;0;1.5;0.22;0.05;0.01;0.06;0.06;0.27;0.27",
"208;""Florian Neuhaus"";""Borussia M.Gladbach"";23;1408;1;0;1.76;2.63;0.11;0.17;0.28;0.28;0.54;0.31",
"209;""Paulinho"";""Bayer Leverkusen"";4;81;1;0;0.6;0;0.66;0;0.66;0.66;0.68;0.02",
"210;""Pierre Kunde"";""Bochum"";12;365;1;0;0.34;0.2;0.09;0.05;0.13;0.13;0.18;0.05",
"211;""Jonathan Burkardt"";""Mainz 05"";11;540;1;2;3.82;1.27;0.64;0.21;0.85;0.72;0.62;0.15",
"212;""Woo-Yeong Jeong"";""Freiburg"";26;622;1;1;2.34;1.06;0.34;0.15;0.49;0.49;0.55;0.22",
"213;""Alphonso Davies"";""Bayern Munich"";26;2054;1;4;2.21;3.47;0.1;0.15;0.25;0.25;0.9;0.7",
"214;""Kouadio Kone"";""Borussia M.Gladbach"";30;2636;1;1;0.82;1.29;0.03;0.04;0.07;0.07;0.44;0.39",
"215;""Mohamed Simakan"";""RasenBallsport Leipzig"";24;1462;1;1;2.33;1.24;0.14;0.08;0.22;0.22;0.27;0.2",
"216;""Nathan N&#039;Goumou Minpol"";""Borussia M.Gladbach"";20;688;1;0;1.2;0.21;0.16;0.03;0.18;0.18;0.4;0.23",
"217;""Xaver Schlager"";""RasenBallsport Leipzig"";22;1504;1;1;0.55;0.97;0.03;0.06;0.09;0.09;0.65;0.57",
"218;""Sebastiaan Bornauw"";""Wolfsburg"";26;1934;1;0;0.43;0.06;0.02;0;0.02;0.02;0.21;0.21",
"219;""Luca Kilian"";""FC Cologne"";16;1118;1;0;1.1;0.2;0.09;0.02;0.1;0.1;0.16;0.15",
"220;""Christian Groß"";""Werder Bremen"";26;1918;1;1;0.39;0.57;0.02;0.03;0.05;0.05;0.23;0.19",
"221;""Sargis Adamyan"";""FC Cologne"";24;594;1;3;4.42;1.15;0.67;0.17;0.84;0.84;0.88;0.2",
"222;""Morten Thorsby"";""Union Berlin"";24;803;1;1;0.99;0.28;0.11;0.03;0.14;0.14;0.26;0.13",
"223;""Julian Ryerson"";""Borussia Dortmund","Union Berlin"";30;2474;1;0;1.13;2.38;0.04;0.09;0.13;0.13;0.42;0.37"
"224;""Kasper Dolberg"";""Hoffenheim"";13;380;1;0;0.33;0.62;0.08;0.15;0.23;0.23;0.3;0.07",
"225;""Hannes Wolf"";""Borussia M.Gladbach"";18;425;1;1;1.46;0.33;0.31;0.07;0.38;0.38;0.54;0.18",
"226;""Edmond Tapsoba"";""Bayer Leverkusen"";33;2874;1;0;2.57;1.05;0.08;0.03;0.11;0.07;0.41;0.39",
"227;""Florian Wirtz"";""Bayer Leverkusen"";17;1089;1;6;0.58;4.7;0.05;0.39;0.44;0.44;0.77;0.42",
"228;""Márton Dárdai"";""Hertha Berlin"";17;954;1;0;0.07;0.14;0.01;0.01;0.02;0.02;0.12;0.11",
"229;""Luca Netz"";""Borussia M.Gladbach"";20;691;1;3;0.91;1.21;0.12;0.16;0.28;0.28;0.42;0.23",
"230;""Robert Gumny"";""Augsburg"";29;2019;1;2;0.4;1.09;0.02;0.05;0.07;0.07;0.1;0.06",
"231;""Maxence Lacroix"";""Wolfsburg"";24;1625;1;0;0.42;0.07;0.02;0;0.03;0.03;0.3;0.3",
"232;""Ansgar Knauff"";""Eintracht Frankfurt"";24;1284;1;1;1.01;1.45;0.07;0.1;0.17;0.17;0.34;0.17",
"233;""Eric Martel"";""FC Cologne"";29;2033;1;1;1.64;0.85;0.07;0.04;0.11;0.11;0.17;0.13",
"234;""Romano Schmid"";""Werder Bremen"";27;1509;1;3;1.52;1.96;0.09;0.12;0.21;0.21;0.46;0.28",
"235;""Kevin Schade"";""Freiburg"";8;166;1;0;0.19;0;0.1;0;0.1;0.1;0.23;0.18",
"236;""Hugo Novoa Ramos"";""RasenBallsport Leipzig"";7;181;1;0;0.61;0.07;0.3;0.03;0.34;0.34;0.58;0.28",
"237;""Hiroki Ito"";""VfB Stuttgart"";30;2564;1;1;0.59;1.99;0.02;0.07;0.09;0.09;0.29;0.24",
"238;""Jamie Leweling"";""Union Berlin"";16;215;1;1;1.2;0.51;0.5;0.21;0.72;0.72;0.74;0.2",
"239;""David Raum"";""RasenBallsport Leipzig"";28;1686;1;2;0.64;5.14;0.03;0.27;0.31;0.31;0.45;0.33",
"240;""Angelo Stiller"";""Hoffenheim"";20;677;1;1;0.24;0.8;0.03;0.11;0.14;0.14;0.44;0.35",
"241;""Josko Gvardiol"";""RasenBallsport Leipzig"";30;2167;1;0;1.76;0.62;0.07;0.03;0.1;0.1;0.4;0.38",
"242;""Anton Stach"";""Mainz 05"";30;2080;1;4;2.02;3.76;0.09;0.16;0.25;0.25;0.29;0.13",
"243;""Piero Hincapié"";""Bayer Leverkusen"";30;2470;1;1;1.33;1.31;0.05;0.05;0.1;0.1;0.32;0.29",
"244;""Kristijan Jakic"";""Eintracht Frankfurt"";24;1451;1;0;0.9;0.65;0.06;0.04;0.1;0.1;0.3;0.26",
"245;""Micky van de Ven"";""Wolfsburg"";33;2970;1;1;1.32;1.63;0.04;0.05;0.09;0.09;0.27;0.26",
"246;""Kelvin Yeboah"";""Augsburg"";13;326;1;1;1.35;0.33;0.37;0.09;0.46;0.46;0.53;0.15",
"247;""Kevin Paredes"";""Wolfsburg"";22;467;1;3;0.13;1.25;0.03;0.24;0.27;0.27;0.63;0.4",
"248;""Noussair Mazraoui"";""Bayern Munich"";19;1073;1;4;0.86;3.82;0.07;0.32;0.39;0.39;1.13;0.84",
"249;""Sepp van den Berg"";""Schalke 04"";9;692;1;0;0.28;0.13;0.04;0.02;0.05;0.05;0.11;0.09",
"250;""Lee Buchanan"";""Werder Bremen"";21;425;1;0;0.21;1.02;0.05;0.22;0.26;0.26;0.3;0.19",
"251;""Juan Perea"";""VfB Stuttgart"";16;397;1;0;0.19;0.65;0.04;0.15;0.19;0.19;0.49;0.32",
"252;""Florian Dietz"";""FC Cologne"";11;395;1;0;2.39;0.26;0.54;0.06;0.6;0.6;0.58;0",
"253;""Rodrigo Zalazar"";""Schalke 04"";22;1338;1;6;3.05;3.82;0.21;0.26;0.46;0.46;0.37;0.15",
"254;""Derry Scherhant"";""Hertha Berlin"";10;262;1;0;0.27;0.24;0.09;0.08;0.18;0.18;0.49;0.35",
"255;""Tim Skarke"";""Schalke 04","Union Berlin"";12;496;1;1;0.74;0.9;0.13;0.16;0.3;0.3;0.37;0.15"
"256;""Andreas Hanche-Olsen"";""Mainz 05"";17;1502;1;2;0.39;1.14;0.02;0.07;0.09;0.09;0.13;0.12",
"257;""Soichiro Kozuki"";""Schalke 04"";5;392;1;0;1.23;0.26;0.28;0.06;0.34;0.34;0.29;0.07",
"258;""David Colina"";""Augsburg"";7;136;1;0;0.44;0.06;0.29;0.04;0.33;0.33;0.38;0.06",
"259;""Ibrahim Maza"";""Hertha Berlin"";2;61;1;0;0.56;0;0.83;0;0.83;0.83;1.58;0.75",
"260;""John Brooks"";""Hoffenheim"";15;1350;0;0;0.37;0;0.02;0;0.02;0.02;0.14;0.14",
"261;""Marvin Plattenhardt"";""Hertha Berlin"";31;2418;0;2;0.31;3.89;0.01;0.14;0.16;0.16;0.13;0.13",
"262;""Vladimir Darida"";""Hertha Berlin"";3;26;0;0;0;0;0;0;0;0;0;0",
"263;""Genki Haraguchi"";""Union Berlin","VfB Stuttgart"";22;1266;0;2;0.38;0.67;0.03;0.05;0.07;0.07;0.25;0.2"
"264;""Stefan Bell"";""Mainz 05"";30;2399;0;0;0.78;0.36;0.03;0.01;0.04;0.04;0.1;0.09",
"265;""Julian Baumgartlinger"";""Augsburg"";16;520;0;0;0.17;0.12;0.03;0.02;0.05;0.05;0.22;0.19",
"266;""Danny Latza"";""Schalke 04"";20;827;0;1;0.91;0.28;0.1;0.03;0.13;0.13;0.19;0.11",
"267;""Alexander Hack"";""Mainz 05"";19;1125;0;0;0.6;0.12;0.05;0.01;0.06;0.06;0.24;0.23",
"268;""Filip Kostic"";""Eintracht Frankfurt"";1;77;0;0;0.02;0.09;0.02;0.11;0.13;0.13;0.04;0.01",
"269;""Carlos Gruezo"";""Augsburg"";13;967;0;0;0.03;0.22;0;0.02;0.02;0.02;0.15;0.12",
"270;""Timo Baumgartl"";""Union Berlin"";8;556;0;1;0.15;0.11;0.02;0.02;0.04;0.04;0.25;0.23",
"271;""Oliver Baumann"";""Hoffenheim"";34;3060;0;0;0;0.01;0;0;0;0;0.12;0.12",
"272;""Jonathan Schmid"";""Freiburg"";3;38;0;0;0.14;0.08;0.34;0.2;0.54;0.54;0.7;0.35",
"273;""Ermin Bicakcic"";""Hoffenheim"";9;236;0;0;0;0;0;0;0;0;0.14;0.14",
"274;""Mark Uth"";""FC Cologne"";3;35;0;0;0.04;0;0.11;0;0.11;0.11;1.25;1.14",
"275;""Sebastian Rudy"";""Hoffenheim"";22;758;0;1;0.1;0.69;0.01;0.08;0.09;0.09;0.33;0.32",
"276;""Levin Öztunali"";""Union Berlin"";2;3;0;1;0;0.49;0;14.77;14.77;14.77;14.77;0",
"277;""Michael Zetterer"";""Werder Bremen"";2;152;0;0;0;0;0;0;0;0;0.23;0.23",
"278;""Dominique Heintz"";""Bochum"";11;803;0;0;0.27;0.13;0.03;0.02;0.05;0.05;0.14;0.12",
"279;""Jonas Hector"";""FC Cologne"";32;2830;0;2;1.25;3.01;0.04;0.1;0.14;0.14;0.29;0.26",
"280;""Kevin Vogt"";""Hoffenheim"";22;1792;0;0;0;0.5;0;0.03;0.03;0.03;0.25;0.23",
"281;""Max Kruse"";""Wolfsburg"";5;261;0;0;0.6;0.09;0.21;0.03;0.24;0.24;0.49;0.32",
"282;""Koen Casteels"";""Wolfsburg"";34;3060;0;1;0.06;0.91;0;0.03;0.03;0.03;0.17;0.16",
"283;""Karim Bellarabi"";""Bayer Leverkusen"";8;78;0;0;0;0;0;0;0;0;0.37;0.37",
"284;""Christoph Kramer"";""Borussia M.Gladbach"";28;2247;0;0;0.43;2.15;0.02;0.09;0.1;0.1;0.39;0.35",
"285;""Yann Sommer"";""Bayern Munich","Borussia M.Gladbach"";29;2610;0;0;0;0;0;0;0;0;0.33;0.33"
"286;""Tony Jantschke"";""Borussia M.Gladbach"";8;99;0;0;0;0;0;0;0;0;0.52;0.52",
"287;""Mahmoud Dahoud"";""Borussia Dortmund"";9;328;0;0;0.25;0.38;0.07;0.1;0.17;0.17;0.67;0.53",
"288;""Thorgan Hazard"";""Borussia Dortmund"";14;440;0;0;1.66;1.01;0.34;0.21;0.55;0.55;0.61;0.18",
"289;""Tobias Sippel"";""Borussia M.Gladbach"";6;510;0;0;0;0;0;0;0;0;0.19;0.19",
"290;""Manuel Neuer"";""Bayern Munich"";12;1080;0;0;0.1;0;0.01;0;0.01;0.01;0.38;0.38",
"291;""Sven Ulreich"";""Bayern Munich"";3;270;0;0;0;0;0;0;0;0;0.72;0.72",
"292;""Danilo Soares"";""Bochum"";23;1792;0;0;0.03;1.3;0;0.07;0.07;0.07;0.22;0.18",
"293;""Danny da Costa"";""Mainz 05"";23;1247;0;2;0.64;1.47;0.05;0.11;0.15;0.15;0.24;0.12",
"294;""Ørjan Nyland"";""RasenBallsport Leipzig"";2;180;0;1;0;0.15;0;0.07;0.07;0.07;0.42;0.35",
"295;""Tolga Cigerci"";""Hertha Berlin"";11;696;0;1;0.19;0.24;0.02;0.03;0.06;0.06;0.15;0.12",
"296;""Philipp Max"";""Eintracht Frankfurt"";10;702;0;1;0.52;2.39;0.07;0.31;0.37;0.37;0.36;0.18",
"297;""Lukas Hradecky"";""Bayer Leverkusen"";33;2970;0;0;0;0;0;0;0;0;0.09;0.09",
"298;""Makoto Hasebe"";""Eintracht Frankfurt"";18;1317;0;0;0;0.36;0;0.02;0.02;0.02;0.19;0.17",
"299;""Pascal Stenzel"";""VfB Stuttgart"";12;312;0;1;0.03;0.66;0.01;0.19;0.2;0.2;0.66;0.65",
"300;""Ralf Fährmann"";""Schalke 04"";12;1025;0;0;0;0;0;0;0;0;0.09;0.09",
"301;""Timothy Chandler"";""Eintracht Frankfurt"";6;74;0;0;0;0.03;0;0.04;0.04;0.04;1.16;1.12",
"302;""Konstantinos Stafylidis"";""Bochum"";19;1039;0;2;0.24;0.99;0.02;0.09;0.11;0.11;0.11;0.06",
"303;""Niklas Stark"";""Werder Bremen"";27;2086;0;0;0.15;0.46;0.01;0.02;0.03;0.03;0.11;0.09",
"304;""Maximilian Mittelstädt"";""Hertha Berlin"";17;835;0;0;0.16;1.06;0.02;0.11;0.13;0.13;0.38;0.27",
"305;""Peter Pekarík"";""Hertha Berlin"";5;197;0;0;0;0.02;0;0.01;0.01;0.01;0.19;0.18",
"306;""Robin Zentner"";""Mainz 05"";26;2340;0;0;0;0.06;0;0;0;0;0.07;0.07",
"307;""Reece Oxford"";""Augsburg"";3;93;0;0;0;0.08;0;0.07;0.07;0.07;0.07;0",
"308;""Daley Blind"";""Bayern Munich"";4;126;0;0;0.04;0.1;0.03;0.07;0.1;0.1;0.93;0.88",
"309;""Timothy Fosu-Mensah"";""Bayer Leverkusen"";11;177;0;0;0.06;0.53;0.03;0.27;0.3;0.3;0.61;0.53",
"310;""Maya Yoshida"";""Schalke 04"";29;2550;0;0;0.93;0.12;0.03;0;0.04;0.04;0.08;0.08",
"311;""Cristian Gamboa"";""Bochum"";19;1496;0;0;0.1;0.49;0.01;0.03;0.04;0.04;0.15;0.14",
"312;""Angelino"";""Hoffenheim"";33;2626;0;8;0.94;8.14;0.03;0.28;0.31;0.31;0.44;0.27",
"313;""Jonjoe Kenny"";""Hertha Berlin"";29;2242;0;1;0.19;1.89;0.01;0.08;0.08;0.08;0.25;0.17",
"314;""Edimilson Fernandes"";""Mainz 05"";32;2453;0;3;0.58;1.29;0.02;0.05;0.07;0.07;0.13;0.1",
"315;""Kevin-Prince Boateng"";""Hertha Berlin"";16;452;0;0;0.29;0.13;0.06;0.03;0.08;0.08;0.27;0.23",
"316;""Timothée Kolodziejczak"";""Schalke 04"";1;23;0;0;0;0;0;0;0;0;0;0",
"317;""Lucas Hernández"";""Bayern Munich"";7;484;0;0;0;0.1;0;0.02;0.02;0.02;0.45;0.45",
"318;""Jannes Horn"";""Bochum"";2;58;0;0;0;0;0;0;0;0;0;0",
"319;""Noah Joel Sarenren Bazee"";""Augsburg"";2;12;0;0;0;0.04;0;0.29;0.29;0.29;0.29;0",
"320;""Felix Passlack"";""Borussia Dortmund"";3;57;0;0;0;0.49;0;0.77;0.77;0.77;3.22;2.45",
"321;""Jeffrey Gouweleeuw"";""Augsburg"";32;2797;0;1;1.35;1.67;0.04;0.05;0.1;0.1;0.09;0.07",
"322;""Andrey Lunev"";""Bayer Leverkusen"";1;90;0;0;0;0;0;0;0;0;0.07;0.07",
"323;""Kevin Trapp"";""Eintracht Frankfurt"";33;2970;0;0;0;0;0;0;0;0;0.1;0.1",
"324;""Jérôme Roussillon"";""Union Berlin","Wolfsburg"";20;990;0;2;0.55;1.08;0.05;0.1;0.15;0.15;0.29;0.18"
"325;""Bouna Sarr"";""Bayern Munich"";1;1;0;0;0;0;0;0;0;0;0;0",
"326;""Almamy Touré"";""Eintracht Frankfurt"";7;403;0;1;0.78;0.52;0.17;0.12;0.29;0.29;0.29;0.17",
"327;""Nicolas Höfler"";""Freiburg"";32;2828;0;1;1.59;1.11;0.05;0.04;0.09;0.09;0.26;0.22",
"328;""Janis Blaswich"";""RasenBallsport Leipzig"";26;2340;0;0;0;0.04;0;0;0;0;0.17;0.17",
"329;""Nicolai Rapp"";""Werder Bremen"";7;58;0;0;0.09;0;0.14;0;0.14;0.14;0.28;0.14",
"330;""Raphael Framberger"";""Augsburg"";3;182;0;0;0;0.09;0;0.04;0.04;0.04;0.09;0.09",
"331;""Marvin Schwäbe"";""FC Cologne"";34;3060;0;0;0;0;0;0;0;0;0.16;0.16",
"332;""Abdou Diallo"";""RasenBallsport Leipzig"";8;472;0;0;0.17;0.07;0.03;0.01;0.05;0.05;0.24;0.23",
"333;""Michael Frey"";""Schalke 04"";15;877;0;3;1.96;2.1;0.2;0.22;0.42;0.42;0.46;0.07",
"334;""Luca Pellegrini"";""Eintracht Frankfurt"";9;561;0;0;0.55;0.78;0.09;0.13;0.21;0.21;0.15;0.08",
"335;""Joel Pohjanpalo"";""Bayer Leverkusen"";1;1;0;0;0;0;0;0;0;0;0;0",
"336;""Thomas Delaney"";""Hoffenheim"";6;306;0;0;0.07;0.02;0.02;0.01;0.03;0.03;0.13;0.1",
"337;""Aymen Barkok"";""Mainz 05"";23;529;0;1;0.39;0.74;0.07;0.13;0.19;0.19;0.3;0.13",
"338;""Ondrej Duda"";""FC Cologne"";13;704;0;0;0.61;0.46;0.08;0.06;0.14;0.14;0.31;0.22",
"339;""Péter Gulácsi"";""RasenBallsport Leipzig"";6;540;0;0;0;0;0;0;0;0;0.29;0.29",
"340;""Dayotchanculle Upamecano"";""Bayern Munich"";29;2341;0;1;1.09;0.28;0.04;0.01;0.05;0.05;0.79;0.78",
"341;""Alexander Schwolow"";""Schalke 04"";23;2035;0;0;0.1;0.04;0;0;0.01;0.01;0.08;0.08",
"342;""Gregor Kobel"";""Borussia Dortmund"";27;2430;0;0;0;0;0;0;0;0;0.25;0.25",
"343;""Rafal Gikiewicz"";""Augsburg"";23;2070;0;0;0;0;0;0;0;0;0.04;0.04",
"344;""Salih Özcan"";""Borussia Dortmund"";26;1570;0;1;0.97;0.65;0.06;0.04;0.09;0.09;0.56;0.5",
"345;""Florian Müller"";""VfB Stuttgart"";19;1710;0;0;0;0.04;0;0;0;0;0.22;0.21",
"346;""Stefan Posch"";""Hoffenheim"";1;18;0;0;0;0;0;0;0;0;0;0",
"347;""Marco Friedl"";""Werder Bremen"";30;2597;0;0;0.3;0.74;0.01;0.03;0.04;0.04;0.23;0.22",
"348;""Josip Brekalo"";""Wolfsburg"";6;269;0;1;0.08;0.27;0.03;0.09;0.12;0.12;0.13;0.09",
"349;""Lukas Klostermann"";""RasenBallsport Leipzig"";15;898;0;0;0.29;0.11;0.03;0.01;0.04;0.04;0.31;0.29",
"350;""Thomas Meunier"";""Borussia Dortmund"";10;582;0;0;0.23;1.08;0.04;0.17;0.2;0.2;0.71;0.58",
"351;""Myziane Maolida"";""Hertha Berlin"";3;91;0;0;0;0.14;0;0.14;0.14;0.14;0.14;0",
"352;""Saidy Janko"";""Bochum"";20;1125;0;0;0.04;0.12;0;0.01;0.01;0.01;0.16;0.16",
"353;""Nicolas Cozza"";""Wolfsburg"";5;90;0;0;0;0;0;0;0;0;0.56;0.56",
"354;""Angelo Fulgini"";""Mainz 05"";16;513;0;1;0.79;0.89;0.14;0.16;0.3;0.3;0.4;0.12",
"355;""Jiri Pavlenka"";""Werder Bremen"";33;2908;0;0;0;0;0;0;0;0;0.08;0.08",
"356;""Felix Uduokhai"";""Augsburg"";19;1449;0;1;0.28;0.23;0.02;0.01;0.03;0.03;0.1;0.1",
"357;""Dan-Axel Zagadou"";""VfB Stuttgart"";17;1275;0;0;1.53;0.64;0.11;0.05;0.15;0.15;0.27;0.23",
"358;""Alexander Meyer"";""Borussia Dortmund"";7;630;0;0;0;0;0;0;0;0;0.19;0.19",
"359;""Tomas Koubek"";""Augsburg"";11;990;0;0;0;0;0;0;0;0;0.06;0.06",
"360;""Kevin Akpoguma"";""Hoffenheim"";28;1966;0;0;0.41;0.65;0.02;0.03;0.05;0.05;0.18;0.14",
"361;""Niklas Dorsch"";""Augsburg"";11;471;0;0;0;0.31;0;0.06;0.06;0.06;0.09;0.09",
"362;""Nikolas Nartey"";""VfB Stuttgart"";9;474;0;0;0.41;0.24;0.08;0.05;0.12;0.12;0.15;0.04",
"363;""Elvis Rexhbecaj"";""Augsburg"";31;2566;0;0;0.33;1.21;0.01;0.04;0.05;0.05;0.13;0.09",
"364;""Callum Hudson-Odoi"";""Bayer Leverkusen"";14;610;0;1;0.16;0.62;0.02;0.09;0.12;0.12;0.3;0.21",
"365;""Alexander Sørloth"";""RasenBallsport Leipzig"";1;2;0;0;0;0;0;0;0;0;0.52;0.52",
"366;""Finn Dahmen"";""Mainz 05"";8;720;0;0;0;0;0;0;0;0;0.16;0.16",
"367;""Jordi Osei-Tutu"";""Bochum"";20;738;0;0;0.74;0.16;0.09;0.02;0.11;0.11;0.2;0.1",
"368;""Filip Uremovic"";""Hertha Berlin"";22;1740;0;0;1.24;0.47;0.06;0.02;0.09;0.09;0.13;0.11",
"369;""Fabian Bredlow"";""VfB Stuttgart"";15;1350;0;0;0;0;0;0;0;0;0.06;0.06",
"370;""Mark Flekken"";""Freiburg"";34;3060;0;0;0;0.57;0;0.02;0.02;0.02;0.12;0.11",
"371;""Frederik Rönnow"";""Union Berlin"";29;2610;0;0;0;0.02;0;0;0;0;0.1;0.1",
"372;""Niko Gießelmann"";""Union Berlin"";26;1295;0;2;0.78;1.71;0.05;0.12;0.17;0.17;0.21;0.13",
"373;""Agustín Rogel"";""Hertha Berlin"";20;1416;0;1;0.84;0.06;0.05;0;0.06;0.06;0.03;0.03",
"374;""Jean-Paul Boëtius"";""Hertha Berlin"";21;1048;0;0;0.34;0.86;0.03;0.07;0.1;0.1;0.25;0.19",
"375;""Andras Schafer"";""Union Berlin"";16;867;0;0;0.25;0.19;0.03;0.02;0.05;0.05;0.17;0.13",
"376;""Jean-Manuel Mbom"";""Werder Bremen"";2;4;0;0;0;0;0;0;0;0;0;0",
"377;""Ivan Ordets"";""Bochum"";30;2456;0;0;1.62;0.98;0.06;0.04;0.1;0.1;0.08;0.06",
"378;""Nathanael Mbuku"";""Augsburg"";2;25;0;0;0;0;0;0;0;0;0.09;0.09",
"379;""Jordan Larsson"";""Schalke 04"";11;468;0;0;0.92;0.71;0.18;0.14;0.31;0.31;0.33;0.03",
"380;""Kingsley Ehizibue"";""FC Cologne"";1;64;0;0;0.01;0;0.02;0;0.02;0.02;0.12;0.1",
"381;""Kingsley Schindler"";""FC Cologne"";29;1053;0;1;2.29;0.88;0.2;0.08;0.27;0.27;0.48;0.22",
"382;""Darko Churlinov"";""VfB Stuttgart"";1;23;0;0;0;0;0;0;0;0;0;0",
"383;""Mads Pedersen"";""Augsburg"";28;1835;0;0;0.26;0.73;0.01;0.04;0.05;0.05;0.1;0.06",
"384;""Stefan Lainer"";""Borussia M.Gladbach"";17;819;0;0;0.91;1.04;0.1;0.11;0.21;0.21;0.54;0.37",
"385;""Diadie Samassékou"";""Hoffenheim"";2;31;0;0;0;0;0;0;0;0;0.02;0.02",
"386;""Christopher Trimmel"";""Union Berlin"";25;1811;0;6;0.56;2.7;0.03;0.13;0.16;0.16;0.19;0.12",
"387;""Christopher Lenz"";""Eintracht Frankfurt"";24;1278;0;2;0.45;2.78;0.03;0.2;0.23;0.23;0.51;0.4",
"388;""Daley Sinkgraven"";""Bayer Leverkusen"";12;345;0;2;0.18;1.75;0.05;0.46;0.5;0.5;0.66;0.21",
"389;""Julian Chabot"";""FC Cologne"";21;1815;0;2;1.16;2.17;0.06;0.11;0.17;0.17;0.19;0.19",
"390;""Ilia Gruev"";""Werder Bremen"";31;1581;0;0;0.28;0.86;0.02;0.05;0.06;0.06;0.28;0.23",
"391;""Alex Kral"";""Schalke 04"";29;2357;0;0;1.56;0.51;0.06;0.02;0.08;0.08;0.23;0.18",
"392;""Iago"";""Augsburg"";22;1616;0;2;0.5;1.51;0.03;0.08;0.11;0.11;0.24;0.17",
"393;""Ayman Azhil"";""Bayer Leverkusen"";1;1;0;0;0;0;0;0;0;0;0;0",
"394;""Yannik Keitel"";""Freiburg"";22;681;0;2;0.1;0.16;0.01;0.02;0.03;0.03;0.23;0.21",
"395;""Paulo Otávio"";""Wolfsburg"";25;2070;0;5;0.56;3.5;0.02;0.15;0.18;0.18;0.32;0.21",
"396;""Malick Thiaw"";""Schalke 04"";3;270;0;0;0.18;0;0.06;0;0.06;0.06;0.1;0.1",
"397;""Tim Lemperle"";""FC Cologne"";12;95;0;0;0.15;0.66;0.14;0.63;0.77;0.77;1.15;0.65",
"398;""Enzo Millot"";""VfB Stuttgart"";23;879;0;1;1.59;1.84;0.16;0.19;0.35;0.35;0.41;0.24",
"399;""Jonas Omlin"";""Borussia M.Gladbach"";15;1290;0;0;0;0.1;0;0.01;0.01;0.01;0.15;0.15",
"400;""Chidera Ejuke"";""Hertha Berlin"";20;874;0;3;1.51;1.52;0.16;0.16;0.31;0.31;0.56;0.27",
"401;""Cédric Brunner"";""Schalke 04"";28;2344;0;0;0.31;1.95;0.01;0.07;0.09;0.09;0.15;0.09",
"402;""Felix Agu"";""Werder Bremen"";3;40;0;0;0.05;0.07;0.1;0.15;0.26;0.26;0.26;0.15",
"403;""Sasa Kalajdzic"";""VfB Stuttgart"";3;241;0;3;0.4;0.68;0.15;0.25;0.41;0.41;0.41;0.09",
"404;""Rocco Reitz"";""Borussia M.Gladbach"";1;2;0;0;0;0;0;0;0;0;0;0",
"405;""Niklas Tauer"";""Mainz 05"";3;83;0;0;0.08;0;0.09;0;0.09;0.09;0.11;0.11",
"406;""Dimitris Limnios"";""FC Cologne"";2;33;0;0;0.01;0.09;0.04;0.25;0.28;0.28;0.05;0",
"407;""Atakan Karazor"";""VfB Stuttgart"";29;1957;0;1;0.2;0.51;0.01;0.02;0.03;0.03;0.28;0.26",
"408;""Thomas Ouwejan"";""Schalke 04"";17;897;0;1;0.12;1.09;0.01;0.11;0.12;0.12;0.22;0.17",
"409;""Lilian Egloff"";""VfB Stuttgart"";10;231;0;0;0.3;0.81;0.12;0.31;0.43;0.43;0.62;0.22",
"410;""Lukas Petkov"";""Augsburg"";7;126;0;0;0.03;0;0.02;0;0.02;0.02;0.02;0",
"411;""Lennart Grill"";""Union Berlin"";5;450;0;0;0;0;0;0;0;0;0.02;0.02",
"412;""Kerim Çalhanoglu"";""Schalke 04"";3;59;0;0;0.02;0.12;0.03;0.18;0.21;0.21;0.51;0.31",
"413;""Eren Sami Dinkci"";""Werder Bremen"";17;190;0;0;0.52;0.49;0.25;0.23;0.48;0.48;0.47;0.1",
"414;""Kiliann Sildillia"";""Freiburg"";27;1978;0;2;0.72;1.33;0.03;0.06;0.09;0.09;0.23;0.16",
"415;""Florian Flick"";""Schalke 04"";8;501;0;0;0.05;0.02;0.01;0;0.01;0.01;0.06;0.05",
"416;""Mehmet Can Aydin"";""Schalke 04"";16;542;0;0;0.36;0.68;0.06;0.11;0.17;0.17;0.19;0.16",
"417;""Josip Stanisic"";""Bayern Munich"";14;560;0;0;0;0.51;0;0.08;0.08;0.08;1.11;1.03",
"418;""Clinton Mola"";""VfB Stuttgart"";1;11;0;0;0.02;0;0.17;0;0.17;0.17;0.17;0",
"419;""Henning Matriciani"";""Schalke 04"";22;1883;0;0;0.16;0.12;0.01;0.01;0.01;0.01;0.18;0.17",
"420;""Jere Uronen"";""Schalke 04"";11;691;0;0;0.07;1.19;0.01;0.15;0.16;0.16;0.09;0.07",
"421;""Joe Scally"";""Borussia M.Gladbach"";28;2226;0;0;0.63;2.02;0.03;0.08;0.11;0.11;0.32;0.28",
"422;""Manuel Riemann"";""Bochum"";34;3060;0;0;0.02;0.11;0;0;0;0;0.18;0.17",
"423;""Maxim Leitsch"";""Mainz 05"";9;659;0;0;0.08;0.01;0.01;0;0.01;0.01;0.11;0.11",
"424;""Vasilios Lampropoulos"";""Bochum"";15;618;0;0;0.25;0.09;0.04;0.01;0.05;0.05;0.11;0.1",
