"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"443;""James Trafford"";""Burnley"";28;2520;0;0;0;0;0;0;0;0;0.09;0.09",
"444;""Robert Sánchez"";""Chelsea"";16;1438;0;0;0;0;0;0;0;0;0.26;0.26",
"445;""Radu Dragusin"";""Tottenham"";9;417;0;0;0.07;0;0.02;0;0.02;0.02;0.64;0.62",
"446;""Elliot Anderson"";""Newcastle United"";21;997;0;2;1.34;1.52;0.12;0.14;0.26;0.26;0.6;0.45",
"447;""Antwoine Hackford"";""Sheffield United"";2;8;0;0;0;0;0;0;0;0;0;0",
"448;""Naouirou Ahamada"";""Crystal Palace"";20;282;0;0;0.53;0.06;0.17;0.02;0.19;0.19;0.8;0.63",
"449;""Jakub Moder"";""Brighton"";17;586;0;0;0.89;0.76;0.14;0.12;0.25;0.25;0.38;0.17",
"450;""Tyler Onyango"";""Everton"";1;1;0;0;0;0;0;0;0;0;0;0",
"451;""Facundo Pellistri"";""Manchester United"";9;144;0;1;0.37;0.07;0.23;0.04;0.28;0.28;0.88;0.6",
"452;""Dane Scarlett"";""Tottenham"";4;16;0;0;0;0;0;0;0;0;0;0",
"453;""Kaine Hayden"";""Aston Villa"";3;3;0;0;0;0;0;0;0;0;0;0",
"454;""Jaden Philogene-Bidace"";""Aston Villa"";1;1;0;0;0;0;0;0;0;0;9.64;9.64",
"455;""Chimuanya Ugochukwu"";""Chelsea"";12;289;0;0;0;0.19;0;0.06;0.06;0.06;0.71;0.67",
"456;""Jesurun Rak-Sakyi"";""Crystal Palace"";6;124;0;0;0.36;0.08;0.26;0.06;0.31;0.31;0.84;0.54",
"457;""Maxime Estève"";""Burnley"";16;1314;0;0;0.24;0.01;0.02;0;0.02;0.02;0.13;0.13",
"458;""Daniel Jebbison"";""Sheffield United"";1;15;0;0;0;0;0;0;0;0;0;0",
"459;""Tim Iroegbunam"";""Aston Villa"";9;136;0;0;0;0;0;0;0;0;0.06;0.06",
"460;""William Osula"";""Sheffield United"";21;769;0;0;2.07;0.1;0.24;0.01;0.25;0.25;0.24;0.02",
"461;""Issa Kabore"";""Luton"";24;1748;0;2;0.3;3.15;0.02;0.16;0.18;0.18;0.32;0.17",
"462;""David Raya"";""Arsenal"";32;2880;0;0;0;0;0;0;0;0;0.23;0.23",
"463;""Rico Henry"";""Brentford"";5;401;0;1;0.05;0.79;0.01;0.18;0.19;0.19;0.48;0.33",
"464;""Nuno Tavares"";""Nottingham Forest"";8;447;0;0;0.17;0.25;0.03;0.05;0.09;0.09;0.13;0.07",
"465;""José Sá"";""Wolverhampton Wanderers"";35;3041;0;0;0;0;0;0;0;0;0.08;0.08",
"466;""Andrew Omobamidele"";""Nottingham Forest"";11;771;0;0;0.08;0.08;0.01;0.01;0.02;0.02;0.23;0.21",
"467;""Remi Matthews"";""Crystal Palace"";1;1;0;0;0;0;0;0;0;0;0;0",
"468;""Gonzalo Montiel"";""Nottingham Forest"";14;809;0;2;0.12;1.73;0.01;0.19;0.21;0.21;0.5;0.34",
"469;""Aaron Ramsey"";""Burnley"";14;516;0;0;0.4;0.39;0.07;0.07;0.14;0.14;0.23;0.09",
"470;""Joe White"";""Newcastle United"";4;8;0;0;0;0;0;0;0;0;0;0",
"471;""Romeo Lavia"";""Chelsea"";1;29;0;0;0;0;0;0;0;0;0;0",
"472;""Yasser Larouci"";""Sheffield United"";11;531;0;0;0.26;0.31;0.04;0.05;0.1;0.1;0.17;0.08",
"473;""Kaide Gordon"";""Liverpool"";1;1;0;0;0;0;0;0;0;0;0;0",
"474;""Owen Beck"";""Liverpool"";1;5;0;0;0;0;0;0;0;0;9.08;9.08",
"475;""Hugo Bueno"";""Wolverhampton Wanderers"";22;706;0;0;0.28;0.85;0.04;0.11;0.14;0.14;0.28;0.18",
"476;""Myles Peart-Harris"";""Brentford"";3;3;0;0;0;0.01;0;0.34;0.34;0.34;4.8;4.46",
"477;""Nathan Patterson"";""Everton"";20;979;0;2;0.45;1.62;0.04;0.15;0.19;0.19;0.47;0.35",
"478;""Josh Dasilva"";""Brentford"";3;16;0;0;0;0.13;0;0.71;0.71;0.71;0.62;0",
"479;""Cesare Casadei"";""Chelsea"";11;48;0;0;0;0.12;0;0.22;0.22;0.22;0.35;0.17",
"480;""Odeluga Offiah"";""Brighton"";4;122;0;0;0;0;0;0;0;0;0.37;0.37",
"481;""Carlos Baleba"";""Brighton"";27;1303;0;0;0.77;0.45;0.05;0.03;0.08;0.08;0.36;0.31",
"482;""Matt Turner"";""Nottingham Forest"";17;1530;0;0;0;0;0;0;0;0;0.12;0.12",
"483;""Manor Solomon"";""Tottenham"";5;194;0;2;0.39;0.93;0.18;0.43;0.61;0.61;0.94;0.53",
"484;""Luke Harris"";""Fulham"";1;75;0;0;0.34;0;0.41;0;0.41;0.41;0.41;0",
"485;""Stefan Bajcetic"";""Liverpool"";1;23;0;0;0;0;0;0;0;0;0;0",
"486;""Ryan Christie"";""Bournemouth"";37;2974;0;5;2.03;6.36;0.06;0.19;0.25;0.25;0.45;0.29",
"487;""Jaidon Anthony"";""Bournemouth"";3;153;0;0;0.08;0;0.05;0;0.05;0.05;0.09;0.04",
"488;""James Hill"";""Bournemouth"";5;74;0;0;0;0;0;0;0;0;0.18;0.18",
"489;""Joe Worrall"";""Nottingham Forest"";7;440;0;0;0.08;0.13;0.02;0.03;0.04;0.04;0.08;0.08",
"490;""Scott McKenna"";""Nottingham Forest"";5;420;0;0;0.17;0.19;0.04;0.04;0.08;0.08;0.06;0.04",
"491;""Lewis Warrington"";""Everton"";1;1;0;0;0;0;0;0;0;0;0;0",
"492;""Lisandro Martínez"";""Manchester United"";11;656;0;1;0;0.05;0;0.01;0.01;0.01;0.3;0.29",
"493;""Jan Paul van Hecke"";""Brighton"";28;2365;0;0;1.58;0.49;0.06;0.02;0.08;0.08;0.42;0.41",
"494;""André Onana"";""Manchester United"";38;3420;0;0;0;0.13;0;0;0;0;0.13;0.13",
"495;""Santiago Bueno"";""Wolverhampton Wanderers"";12;817;0;0;0;0.19;0;0.02;0.02;0.02;0.23;0.21",
"496;""Bobby Clark"";""Liverpool"";5;79;0;0;0.07;0;0.08;0;0.08;0.08;0.29;0.25",
"497;""Matheus Nunes"";""Manchester City","Wolverhampton Wanderers"";19;817;0;2;0.93;1.56;0.1;0.17;0.27;0.27;0.71;0.5"
"498;""Julio Enciso"";""Brighton"";12;476;0;2;1.77;2.37;0.33;0.45;0.78;0.78;0.88;0.3",
"499;""Ethan Nwaneri"";""Arsenal"";1;6;0;0;0;0.02;0;0.37;0.37;0.37;0.37;0.37",
"500;""Nathan Fraser"";""Wolverhampton Wanderers"";7;175;0;0;0.43;0.07;0.22;0.03;0.26;0.26;0.34;0.09",
"501;""Ben Doak"";""Liverpool"";1;6;0;0;0;0;0;0;0;0;0;0",
"502;""Thomas Cannon"";""Everton"";1;1;0;0;0;0;0;0;0;0;0;0",
"503;""Divin Mubama"";""West Ham"";5;67;0;0;0.05;0;0.07;0;0.07;0.07;0.07;0",
"504;""David Ozoh"";""Crystal Palace"";9;133;0;0;0;0;0;0;0;0;0.5;0.5",
"505;""Dominic Sadi"";""Bournemouth"";1;1;0;0;0;0;0;0;0;0;0;0",
"506;""Daniel Bentley"";""Wolverhampton Wanderers"";5;379;0;0;0;0;0;0;0;0;0.11;0.11",
"507;""Kaelan Casey"";""West Ham"";1;1;0;0;0;0;0;0;0;0;0;0",
"508;""Michael Olakigbe"";""Brentford"";8;35;0;0;0.08;0;0.22;0;0.22;0.22;0.53;0.31",
"509;""Vitinho"";""Burnley"";32;2324;0;2;1.76;1.03;0.07;0.04;0.11;0.11;0.26;0.18",
"510;""Benson Manuel"";""Burnley"";8;91;0;0;0.1;0.09;0.1;0.09;0.19;0.19;0.16;0.13",
"511;""Anass Zaroury"";""Burnley"";6;141;0;0;0.18;0.05;0.11;0.03;0.14;0.14;0.13;0",
"512;""Hjalmar Ekdal"";""Burnley"";8;440;0;0;0.08;0.03;0.02;0.01;0.02;0.02;0.11;0.1",
"513;""Jurriën Timber"";""Arsenal"";2;70;0;0;0;0;0;0;0;0;0.36;0.36",
"514;""Milos Kerkez"";""Bournemouth"";28;1982;0;1;1.7;1.39;0.08;0.06;0.14;0.14;0.34;0.25",
"515;""Bart Verbruggen"";""Brighton"";21;1890;0;0;0;0;0;0;0;0;0.17;0.17",
"516;""Thomas Kaminski"";""Luton"";38;3410;0;0;0;0.04;0;0;0;0;0.07;0.07",
"517;""Amari&#039;i Bell"";""Luton"";21;1724;0;0;0.5;0.34;0.03;0.02;0.04;0.04;0.27;0.23",
"518;""Pelly Ruddock Mpanzu"";""Luton"";27;1068;0;0;1.26;0.53;0.11;0.04;0.15;0.15;0.22;0.1",
"519;""James Shea"";""Luton"";1;10;0;0;0;0;0;0;0;0;0;0",
"520;""Bénie Traoré"";""Sheffield United"";8;360;0;0;0.32;0.4;0.08;0.1;0.18;0.18;0.31;0.17",
"521;""Anis Ben Slimane"";""Sheffield United"";15;394;0;0;0.8;0.48;0.18;0.11;0.29;0.29;0.35;0.09",
"522;""Andre Brooks"";""Sheffield United"";20;948;0;0;0.49;0.09;0.05;0.01;0.06;0.06;0.12;0.09",
"523;""Auston Trusty"";""Sheffield United"";32;2576;0;0;0.66;1.1;0.02;0.04;0.06;0.06;0.08;0.06",
"524;""Omari Kellyman"";""Aston Villa"";2;25;0;0;0.05;0;0.18;0;0.18;0.18;0.18;0",
"525;""Yehor Yarmolyuk"";""Brentford"";27;619;0;0;1.03;0.08;0.15;0.01;0.16;0.16;0.46;0.31",
"526;""Ian Maatsen"";""Chelsea"";12;169;0;0;0.68;0.06;0.36;0.03;0.39;0.39;0.72;0.35",
"527;""Andrey Santos"";""Nottingham Forest"";1;3;0;0;0.07;0;2.16;0;2.16;2.16;0.83;0.83",
"528;""Mason Burstow"";""Chelsea"";2;2;0;0;0;0;0;0;0;0;0;0",
"529;""James McConnell"";""Liverpool"";3;3;0;0;0;0;0;0;0;0;0;0",
"530;""Joseph Johnson"";""Luton"";2;75;0;0;0;0;0;0;0;0;0.04;0.04",
"531;""Youssef Chermiti"";""Everton"";18;159;0;0;0.6;0.43;0.34;0.24;0.58;0.58;0.68;0.13",
"532;""Daniel Gore"";""Manchester United"";1;1;0;0;0;0;0;0;0;0;0;0",
"533;""Hannes Delcroix"";""Burnley"";12;575;0;0;0.23;0.2;0.04;0.03;0.07;0.07;0.26;0.23",
"534;""Djordje Petrovic"";""Chelsea"";23;1982;0;0;0;0;0;0;0;0;0.15;0.15",
"535;""Deivid Washington"";""Chelsea"";2;7;0;0;0.13;0;1.61;0;1.61;1.61;2.47;0.86",
"536;""Brandon Aguilera"";""Nottingham Forest"";1;1;0;0;0;0;0;0;0;0;0;0",
"537;""Enso González"";""Wolverhampton Wanderers"";1;1;0;0;0;0;0;0;0;0;0;0",
"538;""Alex Matos"";""Chelsea"";1;1;0;0;0;0;0;0;0;0;0;0",
"539;""Mike Trésor"";""Burnley"";16;384;0;0;0.66;0.65;0.16;0.15;0.31;0.31;0.23;0.08",
"540;""Jamie Donley"";""Tottenham"";3;3;0;0;0;0;0;0;0;0;0;0",
"541;""Murillo"";""Nottingham Forest"";32;2813;0;2;1.67;1.22;0.05;0.04;0.09;0.09;0.27;0.24",
"542;""Matheus França"";""Crystal Palace"";10;197;0;1;0.29;0.86;0.13;0.39;0.53;0.53;0.51;0.27",
"543;""Ryan Oné"";""Sheffield United"";1;4;0;0;0;0;0;0;0;0;0;0",
"544;""Zack Nelson"";""Luton"";2;2;0;0;0;0;0;0;0;0;3.04;3.04",
"545;""Ben Parkinson"";""Newcastle United"";1;18;0;0;0;0;0;0;0;0;0;0",
"546;""Alex Murphy"";""Newcastle United"";2;5;0;0;0;0;0;0;0;0;0;0",
"547;""Amadou Diallo"";""Newcastle United"";1;1;0;0;0;0;0;0;0;0;0;0",
"548;""Benicio Baker-Boaitey"";""Brighton"";5;22;0;0;0.02;0.1;0.08;0.39;0.48;0.48;1.1;0.63",
"549;""Mark O’Mahony"";""Brighton"";3;64;0;0;0.07;0;0.1;0;0.1;0.1;0;0",
"550;""Michael Ndiweni"";""Newcastle United"";1;1;0;0;0;0;0;0;0;0;0;0",
"551;""Tawanda Chirewa"";""Wolverhampton Wanderers"";8;129;0;0;0.11;0.02;0.08;0.01;0.09;0.09;0.12;0.05",
"552;""Sydie Peck"";""Sheffield United"";1;6;0;0;0;0;0;0;0;0;0;0",
"553;""Willy Kambwala"";""Manchester United"";8;318;0;0;0;0;0;0;0;0;0.11;0.11",
"554;""Rhys Norrington-Davies"";""Sheffield United"";5;107;0;0;0;0.03;0;0.02;0.02;0.02;0.07;0.05",
"555;""Omari Forson"";""Manchester United"";4;62;0;1;0.05;0.13;0.07;0.19;0.26;0.26;0.1;0.05",
"556;""Daniel Muñoz"";""Crystal Palace"";16;1440;0;4;1.76;3.09;0.11;0.19;0.3;0.3;0.43;0.23",
"557;""Adam Wharton"";""Crystal Palace"";16;1333;0;3;0.36;2.56;0.02;0.17;0.2;0.2;0.43;0.33",
"558;""Rodrigo Ribeiro"";""Nottingham Forest"";4;11;0;0;0;0;0;0;0;0;0;0",
"559;""Oliver Arblaster"";""Sheffield United"";12;954;0;0;0.02;1.03;0;0.1;0.1;0.1;0.27;0.25",
"560;""Jayden Danns"";""Liverpool"";2;6;0;0;0;0;0;0;0;0;0;0",
"561;""Sam Curtis"";""Sheffield United"";1;24;0;0;0;0;0;0;0;0;0.29;0.29",
"562;""Jimi Tauriainen"";""Chelsea"";1;1;0;0;0;0;0;0;0;0;0;0",
"563;""Valentín Barco"";""Brighton"";6;299;0;0;0.31;0.31;0.09;0.09;0.18;0.18;0.7;0.58",
"564;""Daiki Hashioka"";""Luton"";10;583;0;0;0.1;0.52;0.02;0.08;0.1;0.1;0.32;0.23",
"565;""Leon Chiwome"";""Wolverhampton Wanderers"";3;178;0;0;0.14;0;0.07;0;0.07;0.07;0.03;0.01",
"566;""Josh Acheampong"";""Chelsea"";1;1;0;0;0;0;0;0;0;0;0;0",
"567;""Fred Onyedinma"";""Luton"";8;419;0;0;0.18;0.13;0.04;0.03;0.07;0.07;0.12;0.05",
"568;""Ethan Wheatley"";""Manchester United"";3;9;0;0;0;0;0;0;0;0;0;0",
"569;""Finley Munroe"";""Aston Villa"";1;1;0;0;0;0;0;0;0;0;0;0",
"570;""Mikey Moore"";""Tottenham"";2;2;0;0;0;0;0;0;0;0;0;0",
